rows_used,lr_mae,lr_rmse,rf_mae,rf_rmse,name,engine
1239,0.3932169787615133,0.7297405316246345,5.937298588709664,2.9813676158330544,DHI,pandas
1221,0.5417316344535484,0.9112088862068665,0.9554830612244949,1.421390870310918,DHR,pandas
1239,0.7827383152801859,1.0602055283914333,0.9194580645161337,1.1168870780574611,DIS,pandas
1239,0.3322040705756425,0.6811361876442312,2.1718596774193655,1.8017344760119998,DISCA,pandas
1239,0.3174135559640358,0.6689832954563935,2.0839012096774057,1.7647772151333885,DISCK,pandas
1239,0.6517897923912287,0.9616878587786419,0.7324784274193538,0.9995084305410333,DISH,pandas
1239,1.1005780738346291,1.2491789769852735,6.053754637096583,2.708272830389953,DLR,pandas
1239,0.8909160258746249,1.1014728805204224,3.501492338709652,2.4954807174328413,DLTR,pandas
1239,0.7532653043033514,1.0337948979507328,1.9406754032257592,1.8413166830481094,DOV,pandas
1239,0.6227220167860589,1.2606033358841653,1.3699405241935474,1.9997547377050902,DPS,pandas
1239,0.20247770151387973,0.5104761132779653,0.4590322580645322,0.7624676923871198,DRE,pandas
1239,0.7889925307824117,1.0740369293367096,8.226101008064402,3.180388675472746,DRI,pandas
1239,0.618746070053288,0.8957862397311758,8.890444758064662,3.1372375030277917,DTE,pandas
1239,0.46565882073969933,0.7688094742420346,0.6460288306451509,0.9040281743679448,DUK,pandas
1239,0.7232517733071897,1.104594305004863,0.7760552419354828,1.1192307859998156,DVA,pandas
1239,0.5635114212953619,0.8632908034168113,0.7400006048387108,0.9739850228043796,DVN,pandas
89,1.202054077591727,1.242458386856716,1.5646527777777293,1.3336731621828222,DWDP,pandas
195,0.7229888256710149,1.0130645476260975,2.7987282051280973,1.8647391912990294,DXC,pandas
1239,1.1675278691504374,1.3357041730014898,22.996178629032293,5.0497104494606,EA,pandas
1239,0.35335636286835187,0.7629563686239709,2.6330508064516054,1.7984607757634616,EBAY,pandas
1239,0.7040698793088501,0.9748356598241752,7.75341471774208,2.9512276662464823,ECL,pandas
1239,0.49561193867676573,0.7823652341105044,2.577519354838715,1.8680533841487992,ED,pandas
1239,1.3404487411274213,1.762346266880315,3.852319959677321,2.3178170146503367,EFX,pandas
1239,0.5503954590734178,0.999084798879561,2.106347983870948,1.5840932512337036,EIX,pandas
1239,0.7907276880291516,1.1393487120143895,12.799866935483807,4.3457002984591835,EL,pandas
1239,0.6942891796746413,0.9459068808531309,1.9050665322580307,1.7924594762401507,EMN,pandas
1239,0.49281385229055596,0.8134146855421567,0.8021112903225834,1.1212493584797363,EMR,pandas
1239,0.9787589012332616,1.1383808769158772,1.121664717741949,1.2150497486938894,EOG,pandas
1239,3.6590737833915865,2.250440533115134,52.086109677419394,7.643402570219493,EQIX,pandas
1239,0.39754381029599584,0.727845705496915,0.48032137096773064,0.7892940682523736,EQR,pandas
1239,0.8917521121272639,1.1916410920954028,0.9534221774193569,1.2368511579091646,EQT,pandas
1228,0.39273492604564675,0.7404546831528914,2.0787953252032887,1.6138761473609398,ES,pandas
1239,0.6481914573088894,0.9948828933252026,0.728769032258056,1.0369743645145282,ESRX,pandas
1239,1.7308900121205573,1.5266387214701271,12.08811149193552,3.8616140650534065,ESS,pandas
1239,0.4186198584550403,0.7711917743122827,5.785857056451634,2.8388841792508828,ETFC,pandas
1239,0.6241708591859434,0.9326974630275132,1.506585080645172,1.5336169454299047,ETN,pandas
